YearID	gridcode	Shape_Leng	Shape_Area	year
2008_2019	7	4743	1143771.74	2008
2008_2020	7	17020.77	7517576.68	2008
2008_2021	7	12227.99	5036321.82	2008
2008_2022	7	7669.97	2063601.25	2008
2008_2023	7	20085.72	10773768.1	2008
2008_2024	7	20997.88	12269676.52	2008
2008_2025	7	18165.73	8478644.54	2008
2008_2026	7	9579.44	3204606.5	2008
2008_2027	7	13328.84	4812939.17	2008
2008_2028	7	5660.41	1604380.63	2008
2008_2029	7	5750.42	1832910.4	2008
2008_2030	7	4839.28	1375713.15	2008
2008_2031	7	22755.62	15493569.95	2008
2008_2032	7	5752.15	1604773.02	2008
2008_2033	7	29705.6	19636339.97	2008
2008_2034	7	6749.92	1830393.31	2008
2008_2035	7	25718.53	11665381.21	2008
2008_2036	7	7669.54	2980282.34	2008
2008_2037	7	1916.38	229010.37	2008
2008_2038	7	5746.48	1601577.35	2008
2008_2039	7	17126.43	7075077.61	2008
2008_2040	7	49914.78	43118292.8	2008
2008_2041	7	8571.25	2286449.43	2008
2008_2042	7	18256.44	8478038.92	2008
2008_2043	7	2829.17	458153.64	2008
2008_2044	7	9559.27	3874659.9	2008
2008_2045	7	1915.98	228907.41	2008
2008_2046	7	25864.61	18473858.78	2008
2008_2047	7	13231.8	4580963.87	2008
2008_2048	7	8570.45	3200682.62	2008
2008_2049	7	9396.69	3205524.12	2008
2008_2050	7	20825.19	12738865.51	2008
2008_2051	7	4837.83	1145365.22	2008
2008_2052	7	5746.7	1830432.43	2008
2008_2053	7	2826.94	457541.42	2008
2008_2054	7	1917.09	229168.99	2008
2008_2055	7	21672.1	10265178.47	2008
2008_2056	7	3831.64	915456.09	2008
2008_2057	7	6753.82	2061165.54	2008
2008_2058	7	40199.95	29247673.71	2008
2008_2059	7	10303.81	3431806.47	2008
2008_2060	7	2012267.61	3114048567	2008
2008_2061	7	9477.97	2284684.04	2008
2008_2062	7	19043.54	8448496.29	2008
2008_2063	7	9479.64	2285496.89	2008
2008_2064	7	9614.21	3164727.85	2008
2008_2065	7	55256.78	46650048.7	2008
2008_2066	7	16328.63	4118120.18	2008
2008_2067	7	12492.07	6171692.33	2008
2008_2068	7	4739.76	1142778.46	2008
2008_2069	7	17135.93	11882083.64	2008
2008_2070	7	14325.28	7456884.02	2008
2008_2071	7	13214.03	6627267.78	2008
2008_2072	7	13350.18	4989253.65	2008
2008_2073	7	80465.78	85816515.09	2008
2008_2074	7	11493.53	5491053.98	2008
2008_2075	7	30891.47	25560149.09	2008
2008_2076	7	1914.07	228429.64	2008
2008_2077	7	10485.03	3200735.88	2008
2008_2078	7	16037.78	4570149.63	2008
2008_2079	7	3829.68	914442.74	2008
2008_2080	7	1914.16	228448.06	2008
2008_2081	7	7655.1	2511898.49	2008
2008_2082	7	14218.94	6399998.8	2008
2008_2083	7	3827.89	913573.62	2008
2008_2084	7	18024.49	12310795	2008
2008_2085	7	17924.28	11950411.27	2008
2008_2086	7	228206.95	256092494.2	2008
2008_2087	7	21943.87	11627374.45	2008
2008_2088	7	22956.14	13004658.65	2008
2008_2089	7	14247.74	5435985.95	2008
2008_2090	7	19908.62	8412519.19	2008
2008_2091	7	34325.88	26218378.26	2008
2008_2092	7	10561.46	3189212.05	2008
2008_2093	7	36456.49	20781824.44	2008
2008_2094	7	29544.89	14674306.46	2008
2008_2095	7	12462.42	5684933.21	2008
2008_2096	7	10474.5	2281921.72	2008
2008_2097	7	10660.5	2506763.28	2008
2008_2098	7	8616.45	2259780.26	2008
2008_2099	7	18110.72	6150036.72	2008
2008_2100	7	147297.69	141935969.2	2008
2008_2101	7	13699.51	3185358.51	2008
2008_2102	7	10440.91	3174458.08	2008
2008_2103	7	17095.75	7279938.62	2008
2008_2104	7	12466.51	5915433.79	2008
2008_2105	7	8521.73	3165645.51	2008
2008_2106	7	17063.53	7252659.67	2008
2008_2107	7	3821.07	910148.84	2008
2008_2108	7	13295.1	5846269.65	2008
2008_2109	7	13471.33	6370972.44	2008
2008_2110	7	277972.57	507286917.6	2008
2008_2111	7	16284.06	6140233.19	2008
2008_2112	7	28218.99	8845535.1	2008
2008_2113	7	34336.47	25258625.22	2008
2008_2114	7	3826.73	912832.96	2008
2008_2115	7	18260.06	7023956.03	2008
2008_2116	7	27635.61	22269535.87	2008
2008_2117	7	15077.82	6817397.45	2008
2008_2118	7	12400	6750778.93	2008
2008_2119	7	1909.37	227246.51	2008
2008_2120	7	23937.29	10016729.88	2008
2008_2121	7	5834.26	1366974.06	2008
2008_2122	7	9425.38	2940341.53	2008
2008_2123	7	17287	10002989.21	2008
2008_2124	7	40634.89	25917850.28	2008
2008_2125	7	10123.52	4067618.75	2008
2008_2126	7	23350.21	9263404.89	2008
2008_2127	7	14168.89	5224774.81	2008
2008_2128	7	3820.47	909758.7	2008
2008_2129	7	1908.62	227051.12	2008
2008_2130	7	5727.46	1590230.17	2008
2008_2131	7	15196.65	7975817.14	2008
2008_2132	7	8334.99	2495904.17	2008
2008_2133	7	13407.47	4504382.96	2008
2008_2134	7	26599.21	8840795.88	2008
2008_2135	7	3817.8	908437.47	2008
2008_2136	7	7638.35	2727288.47	2008
2008_2137	7	17674.66	5219569.8	2008
2008_2138	7	16127.96	6547718.68	2008
2008_2139	7	10620.95	4064574.82	2008
2008_2140	7	4720.43	1361909.89	2008
2008_2141	7	10547.9	4994779.53	2008
2008_2142	7	7636.97	3180628.93	2008
2008_2143	7	6727.27	2041168.22	2008
2008_2144	7	6631.39	2498752.15	2008
2008_2145	7	27511.02	15536991.92	2008
2008_2146	7	1907.29	226716.52	2008
2008_2147	7	16664.71	4311033.69	2008
2008_2148	7	13490.04	7632825.02	2008
2008_2149	7	6620.34	1811354.11	2008
2008_2150	7	11133.87	2491757.05	2008
2008_2151	7	4713.83	1131883.25	2008
2008_2152	7	43525.67	18333351.3	2008
2008_2153	7	3818.46	908689.55	2008
2008_2154	7	4815.7	1131803.41	2008
2008_2155	7	7535.21	3180662.98	2008
2008_2156	7	11338.09	3625056.27	2008
2008_2157	7	4721.7	1362826.66	2008
2008_2158	7	9535.62	2946675.48	2008
2008_2159	7	10578.64	3805598.33	2008
2008_2160	7	14982.36	7861044.81	2008
2008_2161	7	22097.65	10665849.05	2008
2008_2162	7	12234.07	4526975.77	2008
2008_2163	7	7631.71	2722290.08	2008
2008_2164	7	6733.13	2498634.72	2008
2008_2165	7	10335.74	4760229.86	2008
2008_2166	7	10447.42	4087356.84	2008
2008_2167	7	15056.31	6123681.28	2008
2008_2168	7	11478.04	3583243.08	2008
2008_2169	7	6624.4	1813748.28	2008
2008_2170	7	8427.43	2946654.73	2008
2008_2171	7	13035.87	4983507.98	2008
2008_2172	7	52964.94	49095109.07	2008
2008_2173	7	8609.1	3154648.88	2008
2008_2174	7	14231.43	5876334.86	2008
2008_2175	7	2810.74	453906.88	2008
2008_2176	7	9533.97	3625091.95	2008
2008_2177	7	25366.13	18560547.6	2008
2008_2178	7	14452.21	3848993.01	2008
2008_2179	7	12027.04	2943769.96	2008
2008_2180	7	19983.9	10552418.06	2008
2008_2181	7	9518.93	3613546.17	2008
2008_2182	7	12236.9	3397995.66	2008
2008_2183	7	10436.66	4079198.31	2008
2008_2184	7	6731.81	1588715.81	2008
2008_2185	7	11415.07	4285110.4	2008
2008_2186	7	13340.43	3620990.56	2008
2008_2187	7	5717.58	1131643.2	2008
2008_2188	7	21828.08	11729645.49	2008
2008_2189	7	2806.09	452661.69	2008
2008_2190	7	1905.88	226328.52	2008
2008_2191	7	11221.64	2940971.35	2008
2008_2192	7	20716.78	14065843.93	2008
2008_2193	7	18844.52	8950276.4	2008
2008_2194	7	14108.78	6990742.3	2008
2008_2195	7	16240.37	4970933.07	2008
2008_2196	7	1904.03	225869.38	2008
2008_2197	7	17135.71	5646303.08	2008
2008_2198	7	9594.68	2691475.67	2008
2008_2199	7	15439.89	7897638.1	2008
2008_2200	7	15801.86	7796524.18	2008
2008_2201	7	8600.16	2920767.47	2008
2008_2202	7	17956.24	8508302.64	2008
2008_2203	7	16132.06	6907578.58	2008
2008_2204	7	14132.05	6463499.16	2008
2009_1	1	10515.96	3677144.72	2009
2009_2	1	11430.26	4133181.79	2009
2009_3	1	9508.74	3442272.38	2009
2009_4	1	22018.76	7575336.39	2009
2009_5	1	54799.34	33528057.82	2009
2009_6	1	10511.43	4363099.09	2009
2009_7	1	9589.04	2524119.87	2009
2009_8	1	10508.85	3442854.61	2009
2009_9	1	11506.6	5048048.45	2009
2009_10	1	10424.06	3670039.9	2009
2009_11	1	9506.49	2982143.09	2009
2009_12	1	19850.73	6653134.47	2009
2009_13	1	10510.18	2984616.89	2009
2009_14	1	19008.96	9860652.33	2009
2009_15	1	14184.51	6428942.09	2009
2009_16	1	8502.91	2521436.18	2009
2009_17	1	7670.36	2293975.53	2009
2009_18	1	71497.58	41929438.01	2009
2009_19	1	18008.9	5733040.19	2009
2009_20	1	8662.15	2747310.68	2009
2009_21	1	39488.47	21760916.03	2009
2009_22	1	13328.22	4121688.93	2009
2009_23	1	8580.56	2519111.27	2009
2009_24	1	9584.98	2751024.9	2009
2009_25	1	13336.45	3209694.98	2009
2009_26	1	8505.02	2752960.73	2009
2009_27	1	9580.68	3893698.21	2009
2009_28	1	26650.17	14191051.48	2009
2009_29	1	15242.54	7555091.38	2009
2009_30	1	14253.47	4585492.97	2009
2009_31	1	30483.19	15336904.2	2009
2009_32	1	80085.22	49960046.68	2009
2009_33	1	12409.21	5035639.46	2009
2009_34	1	7666.37	2291496.51	2009
2009_35	1	7574.71	2515306.55	2009
2009_36	1	39989.78	21301595.68	2009
2009_37	1	24990.49	11449222.08	2009
2009_38	1	7577.27	2288204.28	2009
2009_39	1	13328.55	3893549.55	2009
2009_40	1	9495.75	3663780.63	2009
2009_41	1	8570.85	2285183.07	2009
2009_42	1	25747.43	15351952.19	2009
2009_43	1	12410.41	3434109.67	2009
2009_44	1	42020.67	37470955.27	2009
2009_45	1	13312.91	5712253.51	2009
2009_46	1	8578.11	3433580.47	2009
2009_47	1	27720.14	16921405.02	2009
2009_48	1	136409.23	92353173.91	2009
2009_49	1	9568.1	2512696.9	2009
2009_50	1	38018.34	20100042.17	2009
2009_51	1	23900.43	10755946.71	2009
2009_52	1	9573.79	3201725.17	2009
2009_53	1	22814.9	8466743.26	2009
2009_54	1	18048.13	5251529.75	2009
2009_55	1	8658.51	3887554.86	2009
2009_56	1	8659.41	2515968.34	2009
2009_57	1	8486.68	2285640.19	2009
2009_58	1	24954.26	10728987.71	2009
2009_59	1	8652.14	2739951.77	2009
2009_60	1	42831.81	30362271.55	2009
2009_61	1	63123.38	37201433.23	2009
2009_62	1	10560.5	4334119.48	2009
2009_63	1	16127.84	8441262.69	2009
2009_64	1	23786.23	9131935.66	2009
2009_65	1	20971.86	10514696.01	2009
2009_66	1	14035.06	6836328.99	2009
2009_67	1	13311.78	4798046.08	2009
2009_68	1	7568.01	2283596.46	2009
2009_69	1	40080.95	20993520.78	2009
2009_70	1	16222.7	6852161.17	2009
2009_71	1	240033.85	169293285.7	2009
2009_72	1	12380.47	5696333.16	2009
2009_73	1	13298.97	5701395.09	2009
2009_74	1	14133.56	5935397.11	2009
2009_75	1	10476.73	2966381.6	2009
2009_76	1	8642.3	2733264.39	2009
2009_77	1	25789.95	10506289.99	2009
2009_78	1	7566.35	2282795.87	2009
2009_79	1	7655.9	2284955.66	2009
2009_80	1	13469.2	6155908.79	2009
2009_81	1	8561.23	3420477.74	2009
2009_82	1	31352.73	12556957.46	2009
2009_83	1	22963.6	9136415.4	2009
2009_84	1	22857.24	8892189.83	2009
2009_85	1	61950.61	43938221.58	2009
2009_86	1	7647.54	2507903.28	2009
2009_87	1	93150.15	68144177.32	2009
2009_88	1	12473.97	3878057.99	2009
2009_89	1	57210.57	21223011.25	2009
2009_90	1	37211.04	24586945.97	2009
2009_91	1	25664.05	10018685.23	2009
2009_92	1	11378.99	4099653.78	2009
2009_93	1	13304.2	5021380.45	2009
2009_94	1	70379.3	43635920.87	2009
2009_95	1	25504.89	15956332.79	2009
2009_96	1	24689.45	12547247.27	2009
2009_97	1	30422.29	14367786.42	2009
2009_98	1	12393.15	4794790.82	2009
2009_99	1	11480.37	4338631.98	2009
2009_100	1	12375.19	3187308.09	2009
2009_101	1	10480.94	4110674.53	2009
2009_102	1	121539.07	97289630.79	2009
2009_103	1	32695.95	13011952.71	2009
2009_104	1	12497.88	4579773.98	2009
2009_105	1	44810.6	23265915.36	2009
2009_106	1	58552.69	31394311.19	2009
2009_107	1	8476.75	3194539.44	2009
2009_108	1	32370.02	20343118.7	2009
2009_109	1	34209.78	27904936.72	2009
2009_110	1	16300.26	6616217.44	2009
2009_111	1	63779.08	29361163.03	2009
2009_112	1	9579.09	3433859.53	2009
2009_113	1	8545.01	2499154.87	2009
2009_114	1	15226.08	5027504.25	2009
2009_115	1	8477.32	2738776.33	2009
2009_116	1	80777.35	54374338.04	2009
2009_117	1	130470.23	87405217.15	2009
2009_118	1	18218.69	6848538.36	2009
2009_119	1	203752.16	175262948.4	2009
2009_120	1	97899.45	65092124.45	2009
2009_121	1	10469.51	5013535.7	2009
2009_122	1	35412.87	24621124.88	2009
2009_123	1	15317.38	5030158.46	2009
2009_124	1	25748.15	16618608.34	2009
2009_125	1	16998.15	12944372.14	2009
2009_126	1	10396.14	2513539.81	2009
2009_127	1	25706.49	7539107.04	2009
2009_128	1	15217.86	3880873.44	2009
2009_129	1	37356.84	20324607.98	2009
2009_130	1	29551.04	14323714.27	2009
2009_131	1	20006.46	6595170.78	2009
2009_132	1	23743.53	9556166.78	2009
2009_133	1	21632.91	12258582.85	2009
2009_134	1	19107.55	5464891.49	2009
2009_135	1	7562.05	2509201.21	2009
2009_136	1	12267.17	4538893.76	2009
2009_137	1	13489.41	4800794.16	2009
2009_138	1	12644.05	4557660.94	2009
2009_139	1	11374.97	3414510.22	2009
2009_140	1	17303.6	5933398.12	2009
2009_141	1	17988.07	10664084.77	2009
2009_142	1	27559.38	12737350.57	2009
2009_143	1	17180.17	5908799.25	2009
2009_144	1	89948.12	75006046.06	2009
2009_145	1	6641.7	2275652.06	2009
2009_146	1	21041.6	9584803.65	2009
2009_147	1	19984.02	6807334.94	2009
2009_148	1	18129.19	9813897.79	2009
2009_149	1	41354.87	22505309.96	2009
2009_150	1	104571.8	86226058.33	2009
2009_151	1	96882.27	57458024.63	2009
2009_152	1	113278.33	91251556.22	2009
2009_153	1	47634.64	32619090.34	2009
2009_154	1	9552.24	4780145.79	2009
2009_155	1	11553.28	5237563.99	2009
2009_156	1	228479.38	149735038.3	2009
2009_157	1	42969.95	16798046.4	2009
2009_158	1	10294.08	3647460.58	2009
2009_159	1	36270.23	23181233.73	2009
2009_160	1	12485.69	4112954.8	2009
2009_161	1	15384.66	5928228.98	2009
2009_162	1	70225.66	69441701.65	2009
2009_163	1	20857.99	7297734.45	2009
2009_164	1	29445.25	20666334.17	2009
2009_165	1	10535.84	3630927.09	2009
2009_166	1	40048.8	21547918.54	2009
2009_167	1	16396.15	4794846.9	2009
2009_168	1	57675.16	25627598.46	2009
2009_169	1	33409.78	15725769.33	2009
2009_170	1	37375.4	15242041.69	2009
2009_171	1	9476.09	2966723.02	2009
2009_172	1	9447.92	3403124.76	2009
2009_173	1	256322.31	219693652	2009
2009_174	1	12382.48	3875155.88	2009
2009_175	1	8559.53	2507826.44	2009
2009_176	1	35818.74	11358571.38	2009
2009_177	1	7647.74	2735730.99	2009
2009_178	1	8646.77	2279108.32	2009
2009_179	1	108682.09	100812541.6	2009
2009_180	1	8628.8	3177257.46	2009
2009_181	1	9488.26	2288068.82	2009
2009_182	1	7567.64	3198824.25	2009
2009_183	1	16175.23	8401873.49	2009
2009_184	1	24959.35	11641177.28	2009
2009_185	1	6632.92	2269950.36	2009
2009_186	1	9561.3	2508600.84	2009
2009_187	1	12455.14	2955562.29	2009
2009_188	1	11467.17	3872544.53	2009
2009_189	1	42688.46	25404989.29	2009
2009_190	1	17235.34	7319044.01	2009
2009_191	1	87073.69	75709640.76	2009
2009_192	1	42006.97	18951560.81	2009
2009_193	1	42681.21	16552884.31	2009
2009_194	1	21895.38	9760451.75	2009
2009_195	1	12474.39	3192775.54	2009
2009_196	1	49780.07	31663099.51	2009
2009_197	1	348792.71	377995621.1	2009
2009_198	1	8657.78	2970193.19	2009
2009_199	1	11289	4328509.68	2009
2009_200	1	10381.88	4103669.14	2009
2009_201	1	11400.23	5031033.18	2009
2009_202	1	10466.48	4099872.85	2009
2009_203	1	11290.89	3418449.02	2009
2009_204	1	52098.6	40095399.61	2009
2009_205	1	8463.82	2959713.6	2009
2009_206	1	12385.64	3649102.04	2009
2009_207	1	9568.64	2283993.45	2009
2009_208	1	15204.59	5242069.22	2009
2009_209	1	24631.63	9086189.11	2009
2009_210	1	29691.13	12698546.53	2009
2009_211	1	14247.56	6114850.17	2009
2009_212	1	110216.91	103977324.2	2009
2009_213	1	27445.8	14533930.8	2009
2009_214	1	30220.37	13813934.72	2009
2009_215	1	8634.36	2272080.62	2009
2009_216	1	9262.86	2720073.61	2009
2009_217	1	12273.67	3636214.81	2009
2009_218	1	27392.19	10473668.38	2009
2009_219	1	14358.85	4997243.45	2009
2009_220	1	23771.29	9734359.37	2009
2009_221	1	8709.63	3396101.1	2009
2009_222	1	12263.58	4084260.45	2009
2009_223	1	7621.78	2490542.77	2009
2009_224	1	20056.1	12113097.5	2009
2009_225	1	18115.5	6836612.46	2009
2009_226	1	25751.15	10473827.15	2009
2009_227	1	115923.04	87019412.64	2009
2009_228	1	9389.85	2969712.28	2009
2009_229	1	14132.23	5255691.36	2009
2009_230	1	44499.07	32004560.99	2009
2009_231	1	28487.46	11996303.12	2009
2009_232	1	8652.48	2737914.82	2009
2009_233	1	8446.71	2268271.91	2009
2009_234	1	13360.43	5906479.18	2009
2009_235	1	18001.1	5909305.37	2009
2009_236	1	8563.84	2282370.97	2009
2009_237	1	17313.8	8678917.36	2009
2009_238	1	15312.72	5026491.97	2009
2009_239	1	16195.9	5691634.45	2009
2009_240	1	559802.29	519448039.1	2009
2009_241	1	21114.57	8428649.75	2009
2009_242	1	111427.19	98066705.72	2009
2009_243	1	10381.04	2964142.6	2009
2009_244	1	8618.45	2942256.26	2009
2009_245	1	12181.65	4999181.75	2009
2009_246	1	15203.81	4786399.29	2009
2009_247	1	352169.11	337568803.4	2009
2009_248	1	9563.5	3422118.35	2009
2009_249	1	15372.26	7509078.14	2009
2009_250	1	130621.65	91562151.1	2009
2009_251	1	28509.68	18816235.46	2009
2009_252	1	9469.07	3419336.18	2009
2009_253	1	10476.83	2967192.96	2009
2009_254	1	13060.79	3620120.96	2009
2009_255	1	26962.88	11638709.58	2009
2009_256	1	17120.28	6613512.95	2009
2009_257	1	11394.37	3884369.08	2009
2009_258	1	8557.82	2735090.12	2009
2009_259	1	19099.03	10008367.53	2009
2009_260	1	10361.6	4316431.13	2009
2009_261	1	18854.03	9580864.33	2009
2009_262	1	19830.89	6371508.23	2009
2009_263	1	30355.1	23169120.82	2009
2009_264	1	14174.1	4540580.13	2009
2009_265	1	16160.17	12693136.2	2009
2009_266	1	27963.83	9584035.82	2009
2009_267	1	22077.79	7491028.25	2009
2009_268	1	13271.81	3863180.17	2009
2009_269	1	20200.69	10929618.33	2009
2009_270	1	17115.48	6609819.92	2009
2009_271	1	21669.79	11854247.65	2009
2009_272	1	7636.21	2954396.4	2009
2009_273	1	32361.6	12271183.47	2009
2009_274	1	20840.94	10477143.87	2009
2009_275	1	12483.74	4566852.35	2009
2009_276	1	8373.38	2733973.25	2009
2009_277	1	11246.81	4073217.63	2009
2009_278	1	38025.95	32842573.36	2009
2009_279	1	11362.2	3181165.82	2009
2009_280	1	33327.63	23714676.63	2009
2009_281	1	129557.56	72364218.72	2009
2009_282	1	13054.54	4748778.48	2009
2009_283	1	19118.03	8888835.37	2009
2009_284	1	10357.07	2270096.11	2009
2009_285	1	38846.65	25373814.56	2009
2009_286	1	10274.23	4092711.08	2009
2009_287	1	163761.46	140968478.1	2009
2009_288	1	22130.89	8594638.62	2009
2009_289	1	18862.51	8677604.3	2009
2009_290	1	9464.5	3188817.22	2009
2009_291	1	19820.17	9548711.59	2009
2009_292	1	12535.85	3629789.47	2009
2009_293	1	17270.25	7724009.9	2009
2009_294	1	10544.5	3635232.14	2009
2009_295	1	9546.12	2954867.99	2009
2009_296	1	8639.13	2501231.89	2009
2009_297	1	7542.58	2498730.98	2009
2009_298	1	14215.53	4339060.14	2009
2009_299	1	9555.59	3871618.19	2009
2009_300	1	34109.83	16383420.08	2009
2009_301	1	10555.42	2732088.45	2009
2009_302	1	8547.85	2501584.88	2009
2009_303	1	13272.82	4546051.83	2009
2009_304	1	16995.17	5452552.26	2009
2009_305	1	13184.22	6367792.92	2009
2009_306	1	12359.54	6132444.68	2009
2009_307	1	12297.31	5249231.71	2009
2009_308	1	15113.73	6156374.75	2009
2009_309	1	10430.62	3167503.59	2009
2009_310	1	38719.21	14542910.67	2009
2009_311	1	22639.9	8869134.3	2009
2009_312	1	18799.28	7261588.45	2009
2009_313	1	38876.22	14295239.88	2009
2009_314	1	12334.58	4750649.41	2009
2009_315	1	11561.95	2962175.73	2009
2009_316	1	57637.01	52057454.43	2009
2009_317	1	21767.61	10495179.68	2009
2009_318	1	8547.55	2501478.7	2009
2009_319	1	44438.63	30894730.98	2009
2009_320	1	11258.37	4083099.84	2009
2009_321	1	7648.3	2279663.34	2009
2009_322	1	76254.82	55195063.17	2009
2009_323	1	67366.54	46799030.81	2009
2009_324	1	13362.47	6362023.04	2009
2009_325	1	13184.54	5459211.96	2009
2009_326	1	24028.16	11159434.45	2009
2009_327	1	12440.8	5441074.82	2009
2009_328	1	9425.93	3389719.63	2009
2009_329	1	20937.41	8660384.27	2009
2009_330	1	75945.24	41277406.38	2009
2009_331	1	12256.23	4988754.48	2009
2009_332	1	18128.95	5647290.41	2009
2009_333	1	10566.59	4562600.82	2009
2009_334	1	8547.89	2501745.5	2009
2009_335	1	38861.83	17770915.66	2009
2009_336	1	10438.74	2719344.19	2009
2009_337	1	13228.5	4064755.86	2009
2009_338	1	14345.8	5666086.17	2009
2009_339	1	10165.01	3403372.38	2009
2009_340	1	9286.55	2966531.04	2009
2009_341	1	10533.79	3400334.09	2009
2009_342	1	74929.34	44468456.6	2009
2009_343	1	15269.04	5905547.19	2009
2009_344	1	34321.42	17778188.35	2009
2009_345	1	82350.88	62494684.4	2009
2009_346	1	45602.3	38581813.57	2009
2009_347	1	34550.11	23730973.36	2009
2009_348	1	11160.4	3853394.92	2009
2009_349	1	12357.39	4087067.05	2009
2009_350	1	42822.97	29098373.88	2009
2009_351	1	44433.7	19615703.53	2009
2009_352	1	10475.99	4108002.37	2009
2009_353	1	9253.06	2266964.81	2009
2009_354	1	10371.71	2505301.48	2009
2009_355	1	9514.63	2709266.27	2009
2009_356	1	19076.27	7941377.07	2009
2009_357	1	53238.11	35079318.91	2009
2009_358	1	7541	2498520.69	2009
2009_359	1	8553.89	2505369.23	2009
2009_360	1	8543.36	2499212.37	2009
2009_361	1	18033.88	7678783.88	2009
2009_362	1	9367.46	3870616.19	2009
2009_363	1	17435.12	5209715.35	2009
2009_364	1	9441.67	2948002.75	2009
2009_365	1	14201.06	6155488.74	2009
2009_366	1	37352.96	18485087.53	2009
2009_367	1	13470.63	4098587.46	2009
2009_368	1	9439.25	2493110.25	2009
2009_369	1	36044	33781947.99	2009
2009_370	1	27622.07	17935104.86	2009
2009_371	1	10454.44	4091415.71	2009
2009_372	1	14063.41	3398917.79	2009
2009_373	1	88384.74	74661308.61	2009
2009_374	1	11344.69	2719143.44	2009
2009_375	1	8434.39	2717105.63	2009
2009_376	1	120607.79	74979768.49	2009
2009_377	1	13375.63	4780590.48	2009
2009_378	1	11333.55	3392542.81	2009
2009_379	1	17123.91	9253782.21	2009
2009_380	1	11233.71	3615215.74	2009
2009_381	1	17207.01	8432432.93	2009
2009_382	1	12539.54	6124822.78	2009
2009_383	1	9556.83	4100102.29	2009
2009_384	1	14256.67	4535479.47	2009
2009_385	1	26466.94	9559312.05	2009
2009_386	1	27405.14	9968315.41	2009
2009_387	1	17248.29	6568247.11	2009
2009_388	1	26788.1	12692747.34	2009
2009_389	1	13424.61	4521703.94	2009
2009_390	1	22972.25	6345058.54	2009
2009_391	1	54629.75	28458095.32	2009
2009_392	1	20116.14	8883118	2009
2009_393	1	7635.99	2953727.74	2009
2009_394	1	11280.03	3644777.22	2009
2009_395	1	1188773.28	1261236772	2009
2009_396	1	36144.61	26623452.26	2009
2009_397	1	22981.71	14061030.54	2009
2009_398	1	56484.06	52763146.01	2009
2009_399	1	176988.3	150246966.6	2009
2009_400	1	19779.55	9062876.4	2009
2009_401	1	16154.41	5662821.85	2009
2009_402	1	19339.19	6338419.36	2009
2009_403	1	20104.38	9463632.59	2009
2009_404	1	625447.79	939311653.8	2009
2009_405	1	25577.09	12672297.86	2009
2009_406	1	15086.87	4774251.2	2009
2009_407	1	10475.37	2966795.73	2009
2009_408	1	17233.9	7008755.03	2009
2009_409	1	9336.71	2263294.01	2009
2009_410	1	8514.58	2482698.63	2009
2009_411	1	26415.56	9298039.51	2009
2009_412	1	17272.86	5450815.98	2009
2009_413	1	17185.13	9774654.06	2009
2009_414	1	11341.86	4757090.96	2009
2009_415	1	12328.35	3616109.32	2009
2009_416	1	43693.2	22598668.4	2009
2009_417	1	23885.89	9295789.3	2009
2009_418	1	10359.9	2273472.14	2009
2009_419	1	33345.47	22119328.53	2009
2009_420	1	20913.97	10006730.5	2009
2009_421	1	50448.42	30221183.17	2009
2009_422	1	12341.88	3850638.95	2009
2009_423	1	32038.61	18700951.06	2009
2009_424	1	156089.6	92158588.4	2009
2009_425	1	11244.49	3396960.48	2009
2009_426	1	11446.71	4991983.02	2009
2009_427	1	10440.17	3627110.13	2009
2009_428	1	21847.89	11854429.77	2009
2009_429	1	9532.08	2718970.72	2009
2009_430	1	18230.33	8587023.63	2009
2009_431	1	8640.97	3864839.03	2009
2009_432	1	298434.43	385128154.6	2009
2009_433	1	10468.79	3874861.29	2009
2009_434	1	8639.86	2272799.21	2009
2009_435	1	19019.25	9794984.84	2009
2009_436	1	34220.63	14810472.81	2009
2009_437	1	11526.93	4525644.9	2009
2009_438	1	8520.35	2938188.54	2009
2009_439	1	11439.87	4079395.54	2009
2009_440	1	10526.82	3168071.13	2009
2009_441	1	20001.32	8410197.08	2009
2009_442	1	9409.84	2478756.66	2009
2009_443	1	12431.19	3167602.02	2009
2009_444	1	17267.65	7262342.29	2009
2009_445	1	8545.71	2273667.78	2009
2009_446	1	8505.98	2703230.58	2009
2009_447	1	51196.73	27775535.73	2009
2009_448	1	8424.06	3164501.04	2009
2009_449	1	8435	2265920.73	2009
2009_450	1	8505.7	2928307.11	2009
2009_451	1	81615.4	62485943.19	2009
2009_452	1	23752.78	17315497.33	2009
2009_453	1	35124.09	15321680.44	2009
2009_454	1	951822.62	798090013.9	2009
2009_455	1	43474.25	25955849.1	2009
2009_456	1	7521.38	2261032.35	2009
2009_457	1	10351.47	2497296.13	2009
2009_458	1	17139.77	6782715.72	2009
2009_459	1	157312.73	154352907.7	2009
2009_460	1	9415.98	3158882.3	2009
2009_461	1	13236.63	5201772.25	2009
2009_462	1	10437.01	3171958.51	2009
2009_463	1	17276.7	5906693.59	2009
2009_464	1	98453.75	80197118.58	2009
2009_465	1	17182.64	6362433.85	2009
2009_466	1	20973.2	12917932.96	2009
2009_467	1	12322.56	5870912.86	2009
2009_468	1	25486.04	18338847.05	2009
2009_469	1	24744.03	10614722.39	2009
2009_470	1	7423.87	2260516.12	2009
2009_471	1	8507.4	3380271.54	2009
2009_472	1	13347.1	4532889.45	2009
