src_YearID	nbr_YearID
2009_939	2009_1493
2009_939	2009_1543
2009_940	2009_1543
2009_941	2009_1543
2009_942	2009_1543
2009_943	2009_1543
2009_944	2009_1543
2009_945	2009_1543
2009_946	2009_1543
2009_947	2009_1543
2009_948	2009_1543
2009_949	2009_1543
2009_950	2009_1543
2009_951	2009_1543
2009_952	2009_1543
2009_953	2009_1543
2009_954	2009_1543
2009_955	2009_1543
2009_956	2009_1529
2009_957	2009_1543
2009_958	2009_1543
2009_959	2009_1543
2009_960	2009_1543
2009_961	2009_1492
2009_961	2009_1494
2009_961	2009_1497
2009_961	2009_1543
2009_962	2009_1543
2009_963	2009_1543
2009_964	2009_1543
2009_965	2009_1543
2009_966	2009_1543
2009_967	2009_1543
2009_968	2009_1543
2009_969	2009_1543
2009_970	2009_1543
2009_971	2009_1529
2009_972	2009_1543
2009_973	2009_1543
2009_974	2009_1543
2009_975	2009_1543
2009_976	2009_1543
2009_977	2009_1543
2009_978	2009_1543
2009_979	2009_1543
2009_980	2009_1543
2009_981	2009_1543
2009_982	2009_1543
2009_983	2009_1543
2009_984	2009_1543
2009_985	2009_1543
2009_986	2009_1543
2009_987	2009_1543
2009_987	2009_2208
2009_988	2009_1543
2009_989	2009_1543
2009_990	2009_1543
2009_991	2009_1543
2009_992	2009_1498
2009_992	2009_1500
2009_992	2009_1543
2009_993	2009_1543
2009_994	2009_1543
2009_995	2009_1543
2009_996	2009_1543
2009_997	2009_1543
2009_998	2009_1543
2009_999	2009_1543
2009_1000	2009_1529
2009_1001	2009_1543
2009_1002	2009_1543
2009_1003	2009_1543
2009_1004	2009_1543
2009_1005	2009_1543
2009_1006	2009_1543
2009_1007	2009_1543
2009_1008	2009_1503
2009_1008	2009_1504
2009_1008	2009_1543
2009_1009	2009_1543
2009_1010	2009_1543
2009_1011	2009_1543
2009_1012	2009_1543
2009_1013	2009_1543
2009_1014	2009_1501
2009_1014	2009_1543
2009_1015	2009_1543
2009_1016	2009_1543
2009_1017	2009_1543
2009_1018	2009_1543
2009_1019	2009_1505
2009_1019	2009_1543
2009_1020	2009_1543
2009_1021	2009_1543
2009_1022	2009_1543
2009_1023	2009_1543
2009_1024	2009_1543
2009_1025	2009_1543
2009_1026	2009_1543
2009_1027	2009_1543
2009_1028	2009_1529
2009_1029	2009_1543
2009_1030	2009_1543
2009_1031	2009_1543
2009_1032	2009_1543
2009_1033	2009_1543
2009_1034	2009_1543
2009_1035	2009_1543
2009_1036	2009_1543
2009_1037	2009_1543
2009_1038	2009_1543
2009_1039	2009_1543
2009_1040	2009_1543
2009_1041	2009_1543
2009_1042	2009_1543
2009_1043	2009_1543
2009_1044	2009_1543
2009_1045	2009_1543
2009_1046	2009_1529
2009_1047	2009_1543
2009_1048	2009_1543
2009_1049	2009_1529
2009_1050	2009_1543
2009_1051	2009_1543
2009_1052	2009_1502
2009_1052	2009_1506
2009_1052	2009_1543
2009_1053	2009_1543
2009_1054	2009_1543
2009_1055	2009_1543
2009_1056	2009_1543
2009_1057	2009_1543
2009_1058	2009_1543
2009_1059	2009_1543
2009_1060	2009_1508
2009_1060	2009_1543
2009_1061	2009_1529
2009_1062	2009_1543
2009_1063	2009_1543
2009_1064	2009_1543
2009_1065	2009_1543
2009_1066	2009_1543
2009_1067	2009_1543
2009_1068	2009_1543
2009_1069	2009_1543
2009_1070	2009_1543
2009_1071	2009_1543
2009_1072	2009_1543
2009_1073	2009_1543
2009_1074	2009_1543
2009_1075	2009_1543
2009_1076	2009_1543
2009_1077	2009_1543
2009_1078	2009_1543
2009_1079	2009_1529
2009_1080	2009_1513
2009_1080	2009_1543
2009_1081	2009_1543
2009_1082	2009_1543
2009_1083	2009_1543
2009_1084	2009_1543
2009_1085	2009_1543
2009_1086	2009_1543
2009_1087	2009_1509
2009_1087	2009_1511
2009_1087	2009_1518
2009_1087	2009_1529
2009_1088	2009_1543
2009_1089	2009_1543
2009_1090	2009_1543
2009_1091	2009_1543
2009_1092	2009_1523
2009_1092	2009_1543
2009_1093	2009_1543
2009_1094	2009_1543
2009_1094	2009_1625
2009_1095	2009_1543
2009_1096	2009_1543
2009_1097	2009_1543
2009_1098	2009_1543
2009_1099	2009_1543
2009_1100	2009_1543
2009_1101	2009_1543
2009_1101	2009_1846
2009_1102	2009_1543
2009_1103	2009_1543
2009_1104	2009_1543
2009_1105	2009_1499
2009_1105	2009_1507
2009_1105	2009_1510
2009_1105	2009_1512
2009_1105	2009_1514
2009_1105	2009_1515
2009_1105	2009_1516
2009_1105	2009_1517
2009_1105	2009_1519
2009_1105	2009_1520
2009_1105	2009_1521
2009_1105	2009_1522
2009_1105	2009_1524
2009_1105	2009_1525
2009_1105	2009_1526
2009_1105	2009_1527
2009_1105	2009_1528
2009_1105	2009_1529
2009_1105	2009_1530
2009_1105	2009_1531
2009_1105	2009_1532
2009_1105	2009_1533
2009_1105	2009_1534
2009_1105	2009_1535
2009_1105	2009_1537
2009_1105	2009_1538
2009_1105	2009_1539
2009_1105	2009_1540
2009_1105	2009_1541
2009_1105	2009_1543
2009_1106	2009_1543
2009_1107	2009_1543
2009_1108	2009_1542
2009_1108	2009_1543
2009_1108	2009_1544
2009_1109	2009_1924
2009_1109	2009_1927
2009_1110	2009_1931
2009_1111	2009_1626
2009_1111	2009_1627
2009_1111	2009_1639
2009_1111	2009_1929
2009_1111	2009_1933
2009_1112	2009_1924
2009_1112	2009_1927
2009_1112	2009_1928
2009_1112	2009_1930
2009_1112	2009_1935
2009_1113	2009_1628
2009_1113	2009_1639
2009_1113	2009_1931
2009_1113	2009_1932
2009_1113	2009_1933
2009_1114	2009_1639
2009_1114	2009_1933
2009_1115	2009_1935
2009_1116	2009_1639
2009_1116	2009_1933
2009_1117	2009_1935
2009_1118	2009_1639
2009_1119	2009_1936
2009_1119	2009_1950
2009_1120	2009_1639
2009_1120	2009_1930
2009_1120	2009_1935
2009_1120	2009_1938
2009_1121	2009_1639
2009_1121	2009_1945
2009_1122	2009_1639
2009_1123	2009_1653
2009_1123	2009_1851
2009_1123	2009_1951
2009_1124	2009_1956
2009_1125	2009_1634
2009_1125	2009_1636
2009_1125	2009_1639
2009_1125	2009_1653
2009_1125	2009_1947
2009_1125	2009_1948
2009_1125	2009_1949
2009_1125	2009_1951
2009_1125	2009_1954
2009_1126	2009_1956
2009_1127	2009_1638
2009_1127	2009_1653
2009_1127	2009_1950
2009_1127	2009_1952
2009_1127	2009_1953
2009_1127	2009_1957
2009_1127	2009_1959
2009_1128	2009_1545
2009_1128	2009_1956
2009_1128	2009_1958
2009_1129	2009_1653
2009_1129	2009_1959
2009_1130	2009_1653
2009_1130	2009_1951
2009_1131	2009_1653
2009_1132	2009_1653
2009_1133	2009_1653
2009_1134	2009_1653
2009_1135	2009_1653
2009_1136	2009_1643
2009_1137	2009_1653
2009_1138	2009_1545
2009_1138	2009_1546
2009_1138	2009_1547
2009_1138	2009_1641
2009_1138	2009_1653
2009_1138	2009_1958
2009_1138	2009_1959
2009_1138	2009_1960
2009_1138	2009_1962
2009_1139	2009_1653
2009_1140	2009_1653
2009_1141	2009_1653
2009_1142	2009_1968
2009_1143	2009_1547
2009_1143	2009_1641
2009_1143	2009_1653
2009_1143	2009_1961
2009_1143	2009_1962
2009_1143	2009_1967
2009_1144	2009_1653
2009_1145	2009_1653
2009_1146	2009_1653
2009_1147	2009_1653
2009_1147	2009_1968
2009_1148	2009_1653
2009_1148	2009_1968
2009_1149	2009_1653
2009_1150	2009_1653
2009_1151	2009_1647
2009_1152	2009_1653
2009_1153	2009_1653
2009_1153	2009_1970
2009_1154	2009_1647
2009_1154	2009_1648
2009_1154	2009_1653
2009_1154	2009_1969
2009_1154	2009_1974
2009_1154	2009_1975
2009_1156	2009_1548
2009_1156	2009_1653
2009_1156	2009_1972
2009_1156	2009_2072
2009_1157	2009_1548
2009_1157	2009_1649
2009_1157	2009_1652
2009_1157	2009_1653
2009_1157	2009_1656
2009_1157	2009_1972
2009_1157	2009_2072
2009_1158	2009_1653
2009_1158	2009_2072
2009_1159	2009_1651
2009_1159	2009_1653
2009_1159	2009_1970
2009_1159	2009_1977
2009_1159	2009_2072
2009_1161	2009_2072
2009_1163	2009_1550
2009_1164	2009_1551
2009_1164	2009_1665
2009_1164	2009_1984
2009_1165	2009_2072
2009_1168	2009_1549
2009_1168	2009_1552
2009_1168	2009_1553
2009_1168	2009_1665
2009_1168	2009_1980
2009_1168	2009_1982
2009_1168	2009_1984
2009_1169	2009_2072
2009_1170	2009_1679
2009_1170	2009_2072
2009_1171	2009_1679
2009_1171	2009_2072
2009_1172	2009_2072
2009_1173	2009_1679
2009_1173	2009_2072
2009_1174	2009_1669
2009_1174	2009_1679
2009_1174	2009_2072
2009_1175	2009_2072
2009_1176	2009_1669
2009_1176	2009_1679
2009_1177	2009_1679
2009_1178	2009_1671
2009_1178	2009_2072
2009_1179	2009_1679
2009_1179	2009_1993
2009_1180	2009_1679
2009_1181	2009_2072
2009_1182	2009_1669
2009_1182	2009_1679
2009_1182	2009_1994
2009_1182	2009_2072
2009_1183	2009_1679
2009_1184	2009_1675
2009_1184	2009_2072
2009_1186	2009_1557
2009_1186	2009_1558
2009_1186	2009_1671
2009_1186	2009_1676
2009_1186	2009_2072
2009_1187	2009_1679
2009_1187	2009_1997
2009_1188	2009_1679
2009_1189	2009_1679
2009_1189	2009_1681
2009_1189	2009_1997
2009_1191	2009_2072
2009_1193	2009_1679
2009_1193	2009_1681
2009_1193	2009_1683
2009_1194	2009_1685
2009_1194	2009_1687
2009_1194	2009_1999
2009_1196	2009_1559
2009_1196	2009_2072
2009_1197	2009_1560
2009_1197	2009_1688
2009_1197	2009_2072
2009_1206	2009_1564
2009_1206	2009_2072
2009_1208	2009_2072
2009_1210	2009_1568
2009_1211	2009_1704
2009_1212	2009_1568
2009_1213	2009_1724
2009_1214	2009_2072
2009_1215	2009_1711
2009_1215	2009_2072
2009_1216	2009_1567
2009_1216	2009_2072
2009_1219	2009_1731
2009_1219	2009_2072
2009_1220	2009_1711
2009_1220	2009_1723
2009_1220	2009_2072
2009_1222	2009_1731
2009_1222	2009_2072
2009_1223	2009_1708
2009_1223	2009_1710
2009_1223	2009_1716
2009_1223	2009_1731
2009_1223	2009_1745
2009_1223	2009_2014
2009_1223	2009_2019
2009_1223	2009_2072
2009_1227	2009_1745
2009_1227	2009_2072
2009_1229	2009_1704
2009_1229	2009_1745
2009_1229	2009_2011
2009_1229	2009_2072
2009_1232	2009_1731
2009_1232	2009_2072
2009_1234	2009_1745
2009_1235	2009_1745
2009_1236	2009_1745
2009_1237	2009_1731
2009_1237	2009_2019
2009_1241	2009_1731
2009_1241	2009_2026
2009_1242	2009_1738
2009_1242	2009_2026
2009_1256	2009_1748
2009_1256	2009_2072
2009_1259	2009_1576
2009_1259	2009_1753
2009_1259	2009_2072
2009_1264	2009_1579
2009_1264	2009_2049
2009_1264	2009_2072
2009_1265	2009_1758
2009_1265	2009_2072
2009_1266	2009_1759
2009_1266	2009_2054
2009_1278	2009_1759
2009_1278	2009_1773
2009_1278	2009_2054
2009_1284	2009_1773
2009_1285	2009_1773
2009_1285	2009_2057
2009_1297	2009_1773
2009_1299	2009_1585
2009_1301	2009_1582
2009_1301	2009_1770
2009_1301	2009_1861
2009_1301	2009_1862
2009_1316	2009_1784
2009_1317	2009_1777
2009_1317	2009_1865
2009_1317	2009_1866
2009_1317	2009_2083
2009_1324	2009_1587
2009_1324	2009_1868
2009_1324	2009_2078
2009_1327	2009_1784
2009_1327	2009_2075
2009_1327	2009_2080
2009_1329	2009_1788
2009_1329	2009_1867
2009_1329	2009_2070
2009_1329	2009_2086
2009_1329	2009_2099
2009_1334	2009_2099
2009_1342	2009_2099
2009_1346	2009_1591
2009_1346	2009_1786
2009_1346	2009_2083
2009_1348	2009_1589
2009_1348	2009_2085
2009_1355	2009_1790
2009_1355	2009_1795
2009_1355	2009_2088
2009_1358	2009_1872
2009_1379	2009_1810
2009_1379	2009_2104
2009_1379	2009_2114
2009_1380	2009_1810
2009_1380	2009_2114
2009_1382	2009_1878
2009_1384	2009_2114
2009_1386	2009_1810
2009_1386	2009_2108
2009_1386	2009_2114
2009_1389	2009_2124
2009_1390	2009_2124
2009_1394	2009_2110
2009_1394	2009_2112
2009_1394	2009_2114
2009_1395	2009_2113
2009_1397	2009_2124
2009_1398	2009_1882
2009_1399	2009_1816
2009_1400	2009_2115
2009_1400	2009_2118
2009_1400	2009_2121
2009_1407	2009_1884
2009_1418	2009_1824
2009_1420	2009_1824
2009_1432	2009_1595
2009_1447	2009_1891
2009_1454	2009_1892
2009_1464	2009_1894
2009_1467	2009_2159
2009_1469	2009_1895
2009_1469	2009_2163
2009_1470	2009_1899
2009_1470	2009_2171
2009_1471	2009_1900
2009_1482	2009_1607
2009_1482	2009_1833
2009_1482	2009_2190
2009_1483	2009_1607
2009_1483	2009_2190
2009_1491	2009_1913
2009_1491	2009_2196
2009_1529	2009_1620
2009_1529	2009_1622
2009_1529	2009_1840
2009_1529	2009_2214
2009_1536	2009_1847
2009_1543	2009_1558
2009_1543	2009_1560
2009_1543	2009_1564
2009_1543	2009_1565
2009_1543	2009_1570
2009_1543	2009_1571
2009_1543	2009_1572
2009_1543	2009_1586
2009_1543	2009_1592
2009_1543	2009_1593
2009_1543	2009_1594
2009_1543	2009_1595
2009_1543	2009_1596
2009_1543	2009_1597
2009_1543	2009_1598
2009_1543	2009_1599
2009_1543	2009_1600
2009_1543	2009_1601
2009_1543	2009_1602
2009_1543	2009_1603
2009_1543	2009_1604
2009_1543	2009_1605
2009_1543	2009_1606
2009_1543	2009_1607
2009_1543	2009_1608
2009_1543	2009_1609
2009_1543	2009_1610
2009_1543	2009_1611
2009_1543	2009_1612
2009_1543	2009_1613
2009_1543	2009_1614
2009_1543	2009_1615
2009_1543	2009_1616
2009_1543	2009_1617
2009_1543	2009_1618
2009_1543	2009_1619
2009_1543	2009_1621
2009_1543	2009_1623
2009_1543	2009_1624
2009_1543	2009_1625
2009_1543	2009_1629
2009_1543	2009_1630
2009_1543	2009_1631
2009_1543	2009_1632
2009_1543	2009_1633
2009_1543	2009_1635
2009_1543	2009_1637
2009_1543	2009_1639
2009_1543	2009_1640
2009_1543	2009_1642
2009_1543	2009_1643
2009_1543	2009_1644
2009_1543	2009_1645
2009_1543	2009_1646
2009_1543	2009_1650
2009_1543	2009_1653
2009_1543	2009_1654
2009_1543	2009_1655
2009_1543	2009_1656
2009_1543	2009_1657
2009_1543	2009_1658
2009_1543	2009_1659
2009_1543	2009_1660
2009_1543	2009_1661
2009_1543	2009_1662
2009_1543	2009_1663
2009_1543	2009_1664
2009_1543	2009_1666
2009_1543	2009_1667
2009_1543	2009_1668
2009_1543	2009_1672
2009_1543	2009_1673
2009_1543	2009_1674
2009_1543	2009_1675
2009_1543	2009_1677
2009_1543	2009_1678
2009_1543	2009_1679
2009_1543	2009_1680
2009_1543	2009_1681
2009_1543	2009_1682
2009_1543	2009_1683
2009_1543	2009_1684
2009_1543	2009_1686
2009_1543	2009_1687
2009_1543	2009_1688
2009_1543	2009_1689
2009_1543	2009_1690
2009_1543	2009_1691
2009_1543	2009_1692
2009_1543	2009_1693
2009_1543	2009_1694
2009_1543	2009_1695
2009_1543	2009_1696
2009_1543	2009_1697
2009_1543	2009_1698
2009_1543	2009_1699
2009_1543	2009_1700
2009_1543	2009_1701
2009_1543	2009_1702
2009_1543	2009_1703
2009_1543	2009_1704
2009_1543	2009_1705
2009_1543	2009_1706
2009_1543	2009_1707
2009_1543	2009_1709
2009_1543	2009_1712
2009_1543	2009_1713
2009_1543	2009_1714
2009_1543	2009_1715
2009_1543	2009_1717
2009_1543	2009_1718
2009_1543	2009_1719
2009_1543	2009_1720
2009_1543	2009_1721
2009_1543	2009_1722
2009_1543	2009_1723
2009_1543	2009_1725
2009_1543	2009_1726
2009_1543	2009_1727
2009_1543	2009_1729
2009_1543	2009_1731
2009_1543	2009_1732
2009_1543	2009_1734
2009_1543	2009_1735
2009_1543	2009_1736
2009_1543	2009_1737
2009_1543	2009_1738
2009_1543	2009_1739
2009_1543	2009_1740
2009_1543	2009_1741
2009_1543	2009_1742
2009_1543	2009_1743
2009_1543	2009_1744
2009_1543	2009_1745
2009_1543	2009_1746
2009_1543	2009_1747
2009_1543	2009_1749
2009_1543	2009_1751
2009_1543	2009_1754
2009_1543	2009_1755
2009_1543	2009_1757
2009_1543	2009_1759
2009_1543	2009_1760
2009_1543	2009_1762
2009_1543	2009_1763
2009_1543	2009_1764
2009_1543	2009_1765
2009_1543	2009_1766
2009_1543	2009_1767
2009_1543	2009_1768
2009_1543	2009_1769
2009_1543	2009_1771
2009_1543	2009_1772
2009_1543	2009_1773
2009_1543	2009_1774
2009_1543	2009_1776
2009_1543	2009_1778
2009_1543	2009_1779
2009_1543	2009_1780
2009_1543	2009_1781
2009_1543	2009_1782
2009_1543	2009_1783
2009_1543	2009_1785
2009_1543	2009_1787
2009_1543	2009_1788
2009_1543	2009_1789
2009_1543	2009_1791
2009_1543	2009_1792
2009_1543	2009_1793
2009_1543	2009_1794
2009_1543	2009_1796
2009_1543	2009_1798
2009_1543	2009_1799
2009_1543	2009_1800
2009_1543	2009_1801
2009_1543	2009_1802
2009_1543	2009_1803
2009_1543	2009_1804
2009_1543	2009_1805
2009_1543	2009_1806
2009_1543	2009_1807
2009_1543	2009_1808
2009_1543	2009_1809
2009_1543	2009_1810
2009_1543	2009_1811
2009_1543	2009_1812
2009_1543	2009_1813
2009_1543	2009_1814
2009_1543	2009_1815
2009_1543	2009_1816
2009_1543	2009_1817
2009_1543	2009_1818
2009_1543	2009_1819
2009_1543	2009_1820
2009_1543	2009_1821
2009_1543	2009_1822
2009_1543	2009_1823
2009_1543	2009_1824
2009_1543	2009_1825
2009_1543	2009_1826
2009_1543	2009_1827
2009_1543	2009_1828
2009_1543	2009_1829
2009_1543	2009_1830
2009_1543	2009_1831
2009_1543	2009_1832
2009_1543	2009_1833
2009_1543	2009_1834
2009_1543	2009_1835
2009_1543	2009_1836
2009_1543	2009_1837
2009_1543	2009_1838
2009_1543	2009_1839
2009_1543	2009_1841
2009_1543	2009_1842
2009_1543	2009_1843
2009_1543	2009_1844
2009_1543	2009_1845
2009_1543	2009_1846
2009_1543	2009_1847
2009_1543	2009_1848
2009_1543	2009_1877
2009_1543	2009_1879
2009_1543	2009_1882
2009_1543	2009_1883
2009_1543	2009_1887
2009_1543	2009_1890
2009_1543	2009_1891
2009_1543	2009_1893
2009_1543	2009_1897
2009_1543	2009_1900
2009_1543	2009_1901
2009_1543	2009_1902
2009_1543	2009_1903
2009_1543	2009_1904
2009_1543	2009_1905
2009_1543	2009_1906
2009_1543	2009_1909
2009_1543	2009_1910
2009_1543	2009_1912
2009_1543	2009_1915
2009_1543	2009_1919
2009_1543	2009_1920
2009_1543	2009_1921
2009_1543	2009_1937
2009_1543	2009_1973
2009_1543	2009_1978
2009_1543	2009_1988
2009_1543	2009_1996
2009_1543	2009_1997
2009_1543	2009_1998
2009_1543	2009_1999
2009_1543	2009_2001
2009_1543	2009_2003
2009_1543	2009_2004
2009_1543	2009_2005
2009_1543	2009_2008
2009_1543	2009_2009
2009_1543	2009_2011
2009_1543	2009_2016
2009_1543	2009_2017
2009_1543	2009_2018
2009_1543	2009_2019
2009_1543	2009_2021
2009_1543	2009_2026
2009_1543	2009_2028
2009_1543	2009_2031
2009_1543	2009_2034
2009_1543	2009_2038
2009_1543	2009_2045
2009_1543	2009_2047
2009_1543	2009_2053
2009_1543	2009_2054
2009_1543	2009_2057
2009_1543	2009_2059
2009_1543	2009_2063
2009_1543	2009_2067
2009_1543	2009_2072
2009_1543	2009_2074
2009_1543	2009_2076
2009_1543	2009_2081
2009_1543	2009_2084
2009_1543	2009_2086
2009_1543	2009_2096
2009_1543	2009_2097
2009_1543	2009_2098
2009_1543	2009_2099
2009_1543	2009_2100
2009_1543	2009_2101
2009_1543	2009_2102
2009_1543	2009_2103
2009_1543	2009_2104
2009_1543	2009_2105
2009_1543	2009_2106
2009_1543	2009_2107
2009_1543	2009_2108
2009_1543	2009_2111
2009_1543	2009_2113
2009_1543	2009_2114
2009_1543	2009_2116
2009_1543	2009_2117
2009_1543	2009_2119
2009_1543	2009_2120
2009_1543	2009_2122
2009_1543	2009_2124
2009_1543	2009_2125
2009_1543	2009_2126
2009_1543	2009_2127
2009_1543	2009_2129
2009_1543	2009_2130
2009_1543	2009_2131
2009_1543	2009_2134
2009_1543	2009_2135
2009_1543	2009_2136
2009_1543	2009_2137
2009_1543	2009_2138
2009_1543	2009_2139
2009_1543	2009_2144
2009_1543	2009_2145
2009_1543	2009_2146
2009_1543	2009_2149
2009_1543	2009_2150
2009_1543	2009_2151
2009_1543	2009_2152
2009_1543	2009_2158
2009_1543	2009_2160
2009_1543	2009_2161
2009_1543	2009_2165
2009_1543	2009_2169
2009_1543	2009_2171
2009_1543	2009_2172
2009_1543	2009_2173
2009_1543	2009_2174
2009_1543	2009_2178
2009_1543	2009_2180
2009_1543	2009_2181
2009_1543	2009_2185
2009_1543	2009_2186
2009_1543	2009_2187
2009_1543	2009_2190
2009_1543	2009_2191
2009_1543	2009_2192
2009_1543	2009_2193
2009_1543	2009_2194
2009_1543	2009_2198
2009_1543	2009_2199
2009_1543	2009_2201
2009_1543	2009_2202
2009_1543	2009_2203
2009_1543	2009_2204
2009_1543	2009_2205
2009_1543	2009_2206
2009_1543	2009_2207
2009_1543	2009_2208
2009_1543	2009_2209
2009_1543	2009_2210
2009_1543	2009_2211
2009_1543	2009_2212
2009_1543	2009_2213
2009_1543	2009_2215
2009_1543	2009_2216
2009_1543	2009_2217
2009_1543	2009_2218
2009_1545	2009_1958
2009_1547	2009_1641
2009_1547	2009_1961
2009_1548	2009_1649
2009_1548	2009_1652
2009_1548	2009_1972
2009_1548	2009_2072
2009_1551	2009_1665
2009_1551	2009_1984
2009_1551	2009_1986
2009_1551	2009_1987
2009_1553	2009_1665
2009_1553	2009_1989
2009_1554	2009_1670
2009_1554	2009_2072
2009_1555	2009_1992
2009_1555	2009_2072
2009_1557	2009_2072
2009_1558	2009_2072
2009_1559	2009_2072
2009_1560	2009_1688
2009_1560	2009_2072
2009_1561	2009_2072
2009_1563	2009_2006
2009_1564	2009_2072
2009_1566	2009_1724
2009_1566	2009_2006
2009_1567	2009_2072
2009_1569	2009_2012
2009_1570	2009_1721
2009_1572	2009_1732
2009_1573	2009_2023
2009_1574	2009_2072
2009_1575	2009_2029
2009_1575	2009_2033
2009_1575	2009_2072
2009_1576	2009_1753
2009_1576	2009_2035
2009_1576	2009_2072
2009_1577	2009_1752
2009_1577	2009_2037
2009_1578	2009_1752
2009_1578	2009_2039
2009_1579	2009_2072
2009_1580	2009_2058
2009_1581	2009_1784
2009_1582	2009_1770
2009_1582	2009_1775
2009_1582	2009_1863
2009_1583	2009_1784
2009_1584	2009_1777
2009_1584	2009_2062
2009_1585	2009_1777
2009_1585	2009_2060
2009_1585	2009_2062
2009_1585	2009_2083
2009_1587	2009_1868
2009_1587	2009_2078
2009_1588	2009_1790
2009_1588	2009_2083
2009_1589	2009_2085
2009_1591	2009_1790
2009_1591	2009_1795
2009_1591	2009_2083
2009_1591	2009_2088
2009_1592	2009_2097
2009_1597	2009_1893
2009_1597	2009_2152
2009_1602	2009_1829
2009_1607	2009_1832
2009_1607	2009_1833
2009_1607	2009_2190
2009_1617	2009_2207
2009_1626	2009_1929
2009_1627	2009_1929
2009_1628	2009_1850
2009_1628	2009_1931
2009_1628	2009_1933
2009_1634	2009_1947
2009_1634	2009_1949
2009_1636	2009_1949
2009_1636	2009_1951
2009_1638	2009_1950
2009_1639	2009_1932
2009_1639	2009_1933
2009_1639	2009_1937
2009_1639	2009_1938
2009_1639	2009_1939
2009_1639	2009_1941
2009_1639	2009_1945
2009_1639	2009_1947
2009_1639	2009_1948
2009_1639	2009_1954
2009_1641	2009_1962
2009_1647	2009_1969
2009_1650	2009_1973
2009_1652	2009_2072
2009_1653	2009_1851
2009_1653	2009_1950
2009_1653	2009_1951
2009_1653	2009_1952
2009_1653	2009_1954
2009_1653	2009_1959
2009_1653	2009_1963
2009_1653	2009_1967
2009_1653	2009_1968
2009_1653	2009_1970
2009_1653	2009_1972
2009_1653	2009_2072
2009_1654	2009_1978
2009_1656	2009_2072
2009_1661	2009_2072
2009_1665	2009_1984
2009_1669	2009_2072
2009_1670	2009_2072
2009_1671	2009_2072
2009_1674	2009_2072
2009_1675	2009_2072
2009_1676	2009_2072
2009_1678	2009_2072
2009_1679	2009_1993
2009_1679	2009_1994
2009_1679	2009_1997
2009_1679	2009_2072
2009_1680	2009_2072
2009_1681	2009_1997
2009_1684	2009_2072
2009_1685	2009_1999
2009_1687	2009_1999
2009_1688	2009_2072
2009_1694	2009_2072
2009_1696	2009_2072
2009_1702	2009_2004
2009_1704	2009_2011
2009_1704	2009_2072
2009_1706	2009_2004
2009_1708	2009_2072
2009_1710	2009_2072
2009_1711	2009_2072
2009_1716	2009_2019
2009_1722	2009_2016
2009_1723	2009_2018
2009_1723	2009_2072
2009_1724	2009_1853
2009_1724	2009_2006
2009_1724	2009_2007
2009_1724	2009_2010
2009_1724	2009_2012
2009_1724	2009_2072
2009_1725	2009_2018
2009_1728	2009_2072
2009_1730	2009_2072
2009_1731	2009_2014
2009_1731	2009_2019
2009_1731	2009_2021
2009_1731	2009_2026
2009_1731	2009_2072
2009_1732	2009_2072
2009_1733	2009_2024
2009_1733	2009_2072
2009_1738	2009_2026
2009_1739	2009_2026
2009_1740	2009_2028
2009_1742	2009_2072
2009_1743	2009_2028
2009_1745	2009_2011
2009_1745	2009_2019
2009_1745	2009_2072
2009_1746	2009_2072
2009_1748	2009_2072
2009_1750	2009_2072
2009_1752	2009_2039
2009_1753	2009_2035
2009_1753	2009_2040
2009_1753	2009_2072
2009_1755	2009_2054
2009_1756	2009_2072
2009_1758	2009_2072
2009_1759	2009_2054
2009_1761	2009_2072
2009_1762	2009_2072
2009_1763	2009_2047
2009_1763	2009_2054
2009_1763	2009_2059
2009_1766	2009_2053
2009_1769	2009_2072
2009_1773	2009_2054
2009_1773	2009_2057
2009_1773	2009_2059
2009_1775	2009_1863
2009_1775	2009_2077
2009_1777	2009_1866
2009_1777	2009_2062
2009_1777	2009_2083
2009_1778	2009_2072
2009_1781	2009_2076
2009_1781	2009_2081
2009_1784	2009_1867
2009_1784	2009_2075
2009_1784	2009_2077
2009_1784	2009_2080
2009_1784	2009_2082
2009_1784	2009_2099
2009_1785	2009_2081
2009_1786	2009_2083
2009_1788	2009_2086
2009_1790	2009_2083
2009_1790	2009_2088
2009_1793	2009_2099
2009_1795	2009_2088
2009_1795	2009_2094
2009_1796	2009_2099
2009_1797	2009_1871
2009_1800	2009_2099
2009_1802	2009_2099
2009_1802	2009_2100
2009_1804	2009_2104
2009_1805	2009_2104
2009_1808	2009_2105
2009_1810	2009_2104
2009_1810	2009_2108
2009_1810	2009_2114
2009_1814	2009_2116
2009_1814	2009_2119
2009_1820	2009_2131
2009_1823	2009_2131
2009_1832	2009_1906
2009_1833	2009_2190
2009_1836	2009_2205
2009_1838	2009_1921
2009_1845	2009_2218
2009_1850	2009_1929
2009_1850	2009_1931
2009_1850	2009_1933
2009_1851	2009_1950
2009_1851	2009_1951
2009_1852	2009_1983
2009_1852	2009_2072
2009_1855	2009_2072
2009_1863	2009_2071
2009_1866	2009_2083
2009_1867	2009_2073
2009_1867	2009_2099
2009_1869	2009_2080
2009_1871	2009_2087
2009_1871	2009_2089
2009_1872	2009_2090
2009_1874	2009_2092
2009_1875	2009_2099
2009_1879	2009_2124
2009_1880	2009_2109
2009_1885	2009_2132
2009_1887	2009_2134
2009_1893	2009_2152
2009_1895	2009_2163
